Feature,Mean_Absolute_SHAP
F1255,0.007864919885925682
F321,0.007858734120750895
F583,0.007815955109214517
F546,0.007786160595749213
F585,0.0077783269211328075
F50,0.007776449408556176
F394,0.007729588367439046
F485,0.007671609825728204
F9,0.007665477391842123
F101,0.007631977692683884
F506,0.007554600650247303
F885,0.007517417418808152
F562,0.00751251765856449
F388,0.007451604275355767
F270,0.00744685098244848
F186,0.007387372064710142
F821,0.007367933563713409
F391,0.007358424172178159
F339,0.007354232876369395
F798,0.007336421833869771
F2381,0.007302784657298594
F2061,0.00722332161497011
F357,0.00721986533442214
F185,0.007205804803562306
F188,0.0071968351961378164
F452,0.007178781133693535
F601,0.007162296963966792
F484,0.007134597163253942
F398,0.00712251363490364
F567,0.007117888227960295
F187,0.0071151071946221785
F390,0.007099942533208143
F810,0.00709677071956602
F2086,0.007043163517593903
F687,0.0070357871285477835
F758,0.007031006140903455
F205,0.007012884680403501
F423,0.00700854140644862
F1554,0.007005373204466492
F1560,0.006988906767763391
F561,0.006985008538937144
F1381,0.006948574636401941
F570,0.006932294550059776
F450,0.006907486978313122
F1694,0.006905770653819856
F399,0.006903305629369499
F2072,0.0068932164418058885
F208,0.006883286581273157
F435,0.006863871128239314
F1191,0.006842866133480033
F149,0.006798225067295407
F976,0.006791984397275877
F84,0.006786763554246609
F1541,0.0067573130123549105
F526,0.006754209677896795
F3,0.006735006825562154
F244,0.00668855528263053
F455,0.00668201164502937
F221,0.006677608827774052
F1464,0.006676055984256021
F210,0.0066706366863828635
F578,0.006623380227254512
F489,0.0066084708683227045
F1800,0.006595999451196998
F575,0.006553680880126934
F428,0.006511466815731745
F212,0.006491677484735238
F598,0.006421469425322492
F71,0.0063967376531813835
F113,0.006389281121657006
F2378,0.006369356882418632
F519,0.006355472752522193
F473,0.0062612457403113005
F1144,0.006241223109977149
F386,0.006239388750964515
F2048,0.006239112650746872
F1811,0.006213264858933167
F18,0.0062057492819201495
F37,0.006202414781630725
F1614,0.006196822957999572
F1787,0.006184739531949145
F43,0.00616877318061452
